ID,Is_Lead
POF5D3VX,0.08922055668729702
ZVDA5NPQ,0.16349348545587228
M7WRNGPU,0.08748874551350018
LMMCBVJZ,0.7196173686215862
QG54CZPT,0.08922055668729702
TCD7FEVH,0.4369651603128522
PSPKQQFW,0.4602063687805178
3RHBN6KV,0.23412893194727155
KYOS8J8X,0.1459062907735304
SEZKWERR,0.08886562733361084
F29C97TD,0.4572168990876201
NMKGKUTM,0.08834860548415546
JU35SSZ8,0.20467430603392409
JU2PUMSM,0.1154205841240245
EJTLXBP8,0.7199790744634916
LJKHTZRZ,0.08917503853176463
2G8BRFV2,0.12833809700862578
MCM8HCNV,0.08917515064338179
BEDC2E5V,0.10320043465171236
T9AKRZKP,0.09464448356884245
L6FWXYB3,0.7194967501172918
DNG58AGC,0.07224706612144918
NC88BTCD,0.08906898787091402
CHUM7EBS,0.6926878063992195
AYTGQFA9,0.7509576209134938
WMVUPI6D,0.13596302633762544
5E2GBQ44,0.06463443931506192
VAFZB5EM,0.21404537363789555
RZRXVDFQ,0.10609465748640866
B8P928DN,0.10717572175338852
RVBZQUK6,0.529399249816866
GCNJRXAI,0.08942126417846236
X9LBCLKT,0.35428906566610263
JFACIJAK,0.07654267038417696
JEEV9HW4,0.20325961505186582
DVJH3TO2,0.6881835126469642
LIG34RMY,0.16115669512403255
4P52DUYD,0.08917515064338179
VVCC7NAV,0.7199790744634916
OSVAAZNJ,0.08972235573768975
7ZJCH8ES,0.13915244167875634
5TEMAWSB,0.07904267624854097
FD9SFXJU,0.1311211282641951
WECPENM6,0.24858695374781103
JGZQNS5U,0.10418156109353059
NXBF6SHG,0.09929754910593294
CMEHT8ES,0.08917503853176463
9VW8ACQD,0.06565644722699021
OPKJOFVY,0.6926878063992195
DJVDNKNT,0.08922055668729702
AMKXDPNE,0.26775768999321214
Q3S2TPNC,0.4348165210886213
2AHVE73N,0.13641638284749508
DAPPXZZM,0.7199790744634916
SX6HBW7V,0.2590975711637076
G7F3YWXH,0.08136362695028168
LTUEG4ZV,0.5130752628355169
MU2SW68R,0.08922055668729702
4UXSQZWW,0.11356280455070034
AKDJNXGW,0.15413648511608052
MBQPYYAD,0.08938247079412959
C7KLUFBY,0.12759079840596096
GWSVTJDX,0.8446775216163733
583YPF6M,0.7196173686215862
HPOXKWUZ,0.7199790744634916
8AQIVENK,0.06536113020683891
JXHTEKVH,0.2490570269644954
AITULFH3,0.12755000750223075
YV8ZMVDN,0.7509576209134938
DSG4XJAB,0.529399249816866
FQWHWGFK,0.3137358255316088
G5UNXPRB,0.08917515064338179
BFASRGLC,0.7199790744634916
BTIXVHS3,0.17228572661991245
2WF9XUM4,0.0893206710869611
N9SNUFRR,0.09337506682784223
NGDHNMIY,0.10418156109353059
LUMSFZVG,0.08917515064338179
APSFWCSU,0.08922055668729702
WPED7GJV,0.744976026860943
FMSCTLFQ,0.08909593531453039
GQNDVHDK,0.08922055668729702
B6HPHWJP,0.12982456443954202
KKJGVGKQ,0.06536113020683891
4IAO5REH,0.10708622463550042
NV2PPZHT,0.08888174422743979
DDUWLFYU,0.0891328808224835
CMKCCRYG,0.5795557011934627
JGOWXHB4,0.2421742815131555
ENCDFKUZ,0.8448806689684392
ZNRVK7F6,0.08917515064338179
JEZ7MWDJ,0.08922055668729702
WFEZVMDQ,0.7451567080545651
9KZT7HAO,0.32276210046768006
NSIASWEW,0.13294965757129223
NXLYZVQ3,0.08912605863602768
JWPOHQ5R,0.4144312854859895
DWM4XDUK,0.16907914327741413
AJOFMKXY,0.08840821878648522
MNYZ8U9Q,0.06586638977587866
AHRIQ9NR,0.08769278548803773
BPSKIXNY,0.7932354599176668
DDSS3YMW,0.08917515064338179
GMB55XES,0.0974083063625811
YHAG27PL,0.3019877441578128
HCDBJUJR,0.21759145656160644
KHUENTGB,0.7287812866911685
KJ4JUTV7,0.09428508141693616
ZW8WABSW,0.08917515064338179
HGAR22U2,0.06536113020683891
FTEGXYVD,0.09868284501990174
HTG2M7RB,0.10717572175338852
JPTWNQP8,0.2174420006864673
Z7W43PZY,0.18720384298221016
ZSKCNBYY,0.0893206710869611
EHZ38TLV,0.08922055668729702
E2STMMQF,0.10418156109353059
B99HXHTC,0.062160323354692466
B52Y5CQT,0.08816918228065851
JGXLLAEX,0.07654267038417696
CEGAVTIK,0.12174197314425972
TNCEQZ4X,0.7199790744634916
BV4F5YPQ,0.08917515064338179
7HRA8DHX,0.21235872952730536
TVNMM6BP,0.1299718742962267
MGNN2ZTX,0.48364769783448386
UH6MJNNS,0.09441449908941565
TKFSTQ97,0.21759145656160644
AJHMKRSE,0.26264970204577875
2DWV6CZN,0.06446806315554618
DTPLYU2K,0.08922055668729702
GCJPAF6F,0.08811723377863286
AWJARNDE,0.21524433956815509
B4RB9KKG,0.4145698609022245
JCAU2FQU,0.23302104928232395
BULDV82V,0.07237256228665939
Y65MWXYK,0.08840821878648522
PZORRETC,0.11369524711799892
VKNMJABS,0.13165343673239363
LEBLRTTP,0.08922055668729702
ETKLTYPH,0.08895974193093957
MTNJU5DY,0.1278326897311701
T2K4FDXV,0.10320292040744108
DNNC2RXI,0.1293674587564067
PXBGRCVW,0.09737521369306207
JQZCRYFB,0.4128647905078766
CNT57UJR,0.07737405512466336
GHTQKRFE,0.1730553319297764
NJPWL4MB,0.09482952659560052
RHUFKDJG,0.7196173686215862
GMYGGGNX,0.0893206710869611
X6TEONRB,0.17326532783468884
HKQUWZMX,0.12982456443954202
VIWSVGG6,0.7287812866911685
9VPT6FUP,0.4225908666064837
ZFZVUGEC,0.13908826238505811
FCXG3XC6,0.062160323354692466
PDVP94OX,0.08917515064338179
FDMIABY4,0.12958067752026428
ZFVUAYXY,0.08922055668729702
JBYBEGHN,0.13983788159178928
CEHYQJMQ,0.7199790744634916
4RPDPH4H,0.11356280455070034
GRPJKIBF,0.10708622463550042
WOCQYJJV,0.10418156109353059
82XYR2YU,0.14323526244368615
IWOOFJNV,0.08917515064338179
KVWT6FGW,0.0974083063625811
ZFS277BT,0.07789855314213767
VMHZI7DU,0.087497285074048
JS6HR5DG,0.7216591810157355
MALQ2DPJ,0.11356280455070034
IJSNVDHQ,0.08917515064338179
6UQAGYHT,0.08917503853176463
RSRXAMNE,0.394923572443142
NRCKXC3Y,0.08917515064338179
NYYR8SQK,0.3133326486885746
6O7KBLMM,0.11326670152257506
SPS6M9PC,0.11941550120470318
FX9ZRVTE,0.173658768392357
9MJDBRTG,0.7447004955215768
KQ3SAHDA,0.06222178188834773
GH4PZJYT,0.08917515064338179
F2WWMZBZ,0.7202338669085934
KABF5BXY,0.10048694809731275
JADWWYNV,0.09704089248784836
SK6WDMZC,0.1704169598842175
2CYPGVZE,0.0893206710869611
UYW3CJD5,0.10690497710766216
XHUPIO2P,0.08922055668729702
PPXEJE7X,0.13294965757129223
JZJ9TRKV,0.08704684685424269
AZ8BPHAR,0.08850662701797901
2SINKB5E,0.18191227500411702
RBY5T3LS,0.062160323354692466
E5F9W88W,0.08922055668729702
72FYMQPC,0.7509576209134938
MKJTBWI5,0.5865091366617204
H782HUSI,0.08999368767206886
U2IHHUEA,0.7195420829390686
RPZQPGKE,0.08960238021800018
JBGH9ITJ,0.06536113020683891
RKPXPYCH,0.062160323354692466
AGXOG6GU,0.10708622463550042
DXVSXICU,0.062160323354692466
GRLHGVMT,0.3479672072285407
6C5TAOEU,0.09483651585434484
CC7GECMH,0.08917515064338179
Z7XRM3RF,0.062160323354692466
GSEK2MWS,0.0877136797239256
DSG3SLKE,0.08917515064338179
AREVXHTK,0.4348165210886213
EGAPOEJR,0.06536113020683891
CZ2EQNSN,0.40908124218761177
4Y24XZPQ,0.11356280455070034
NNGQAFJY,0.15084171519531142
MYU4S7BJ,0.744976026860943
G9P9WS9Z,0.07654267038417696
5EGP72JH,0.08917515064338179
D8QIXNLV,0.08840821878648522
ZTINCHBT,0.09312095416017227
DHKVSTI6,0.07657995454607475
IDVDTEHE,0.08920062287431788
XAUTQ6CK,0.08922055668729702
JKNOTNAD,0.41742249293756584
OYKE8L99,0.16222524880061245
TGE5CYFL,0.07675915573617262
7R48BKGK,0.20559180473641886
WN7CEKVP,0.08922055668729702
Z5TNWHVJ,0.09172754969352406
HCSVAZVX,0.08748874551350018
ANDBDS3T,0.08748874551350018
HQHPTEBN,0.16057346155298483
AWCUEQC6,0.08917515064338179
BRXMXKVQ,0.08922055668729702
7DPT5EHU,0.23707684292319464
KZPTPTCF,0.31517879456010467
YUMG9BCM,0.08888174422743979
7RLBPE2Y,0.062160323354692466
DNO5NXMB,0.08897487327358529
DRF2957S,0.08922055668729702
GVPUM8KZ,0.0893206710869611
8R6YQWLY,0.08917503853176463
VG8UIWTS,0.8446443352658621
GAH9RHGB,0.7202338669085934
NGER5NRV,0.17194608590954125
CYNKUAAY,0.10730349940802873
AOTWRIGX,0.10682092423540829
65XZIJ5K,0.08917515064338179
FSPYBVZF,0.08917515064338179
ASDVBFF2,0.10418156109353059
7PBBC6FK,0.0891328808224835
FRUIWWEV,0.09594023646283192
MEKWSTEA,0.7199790744634916
HD2EPS7C,0.10184650871260326
E83SSFBK,0.13203567008153708
H5FFOHZV,0.08922055668729702
ARQIWK99,0.062160323354692466
JUTGWCTQ,0.06586638977587866
B86CJU3E,0.4575313836986652
T2W4GRE4,0.30974289116020914
G7W59MPJ,0.08917515064338179
JEY6R9AX,0.07698464190572286
EZA7SUKN,0.062160323354692466
MTYXT5ZK,0.10666092734564857
OKPYCTVJ,0.1053812577061968
GTQSCM9G,0.24123153551719403
LJX3XEWD,0.0893206710869611
CENCEQAZ,0.2174420006864673
APSZQJKI,0.21759145656160644
3O7CYYRI,0.08392171112797807
9HYMVFEU,0.088886660716276
JISJFT4V,0.08922055668729702
GMPAEVN5,0.08917515064338179
BQU2ZKIE,0.7202338669085934
2HSNHHX3,0.08917503853176463
CMHDPR4E,0.7451567080545651
H93WZI4G,0.7199790744634916
TFMEZLEY,0.08909123424423468
NVJGAPAG,0.08942368244532635
O8KVIHR8,0.08922055668729702
GIDGHUFV,0.16018739218535033
WWPOTXWC,0.08917515064338179
V9GYCRFJ,0.10147038094827812
GW9SPDZK,0.13915244167875634
29T63WPN,0.15540989842087402
MHZQ2GJA,0.10384371667571687
A5HCGH2J,0.062160323354692466
34C3OFRG,0.42152396201261333
5VCUUOJ7,0.8446775216163733
RHFG3GTX,0.4523012229560491
8NJRZYGF,0.10418156109353059
J7FHS9JS,0.152621781413807
64ALSPSD,0.3016827557864601
VUXXZZZW,0.5112447585270923
NHYFWTP4,0.17059767010984395
ENSGORMO,0.08922055668729702
YD7NVE6D,0.07237256228665939
CCE2RUDQ,0.08917515064338179
AUKSAPBJ,0.08917515064338179
UH95HAIE,0.14027611686741526
FGLNZGER,0.08748874551350018
7TZMN9XY,0.7216591810157355
6EDHGF5E,0.09765360257248057
CJ3XMKTY,0.0915920863525193
NKCMNUWJ,0.2944969365857194
MAQR72WF,0.0915920863525193
PMBWZ4ZG,0.06536113020683891
EHRTBBJY,0.708368426861508
8O5K9GKN,0.06202586564483929
XNSGPTDZ,0.2964266311584181
BE3Y5S3M,0.087497285074048
DBCPUX6Z,0.08915108967272403
SUNT2YGY,0.4585313577554745
YANMGWGT,0.720060147519307
DA4FEK7W,0.744976026860943
UMPXI9JT,0.4171945509961234
BWTJCNAM,0.7174025856368657
CJETZONH,0.08922055668729702
YPSE2XQV,0.708368426861508
LHJPYFQV,0.7216591810157355
NHWB9CQH,0.7287812866911685
GFMBDXJY,0.11356280455070034
ZC8VD8QE,0.170386312230223
J6NAU2VW,0.07717668211140512
VXRTKEB6,0.15813666788417063
M9GT9DQV,0.08917515064338179
AUVLVWD7,0.13102505429659392
3UL5VKKN,0.08917515064338179
GBJ4DZGV,0.077121620823466
UTAAFWCU,0.08917515064338179
LHWTWQRT,0.10730349940802873
CPALDZDR,0.08919587668066245
K6OWR9E7,0.7199790744634916
E8DSRTVS,0.08890465003280912
DWPZFCUF,0.10418156109353059
VQWJ6UPV,0.08922055668729702
HJPK7EFS,0.09954622314625633
NEEMVZ4R,0.2174420006864673
HZLLPEUP,0.09765360257248057
99M3WA7R,0.48604725222552647
XLLMHOYW,0.38688544468252595
DVJG6582,0.2525539796672617
9LA8HHOZ,0.08922055668729702
KDGDOGQS,0.12892784076043626
B6NRBCAK,0.7199790744634916
U7FT2QTB,0.087497285074048
DD6X4P3I,0.06586638977587866
7VWYPWVR,0.1291473432896028
DZQO2LVP,0.13556760111358618
7JQPSTDF,0.21544662195623332
E6JL45AC,0.20320146036696274
T7HRTDKC,0.1292787613255665
9CT92G8T,0.10320043465171236
UYDL77ND,0.394923572443142
SUWYY3CD,0.0893206710869611
H4ZUSJM5,0.3426634954637273
C79TPTEO,0.4937236852694644
GZT8EQML,0.7199790744634916
5QGKWVN3,0.07219503047683005
59T94RBA,0.087497285074048
28MKGQGX,0.09216031263466685
WWGIEK2C,0.7199790744634916
CX4GGTMJ,0.7194967501172918
FL3QIM6V,0.06384650308777982
SRCYUVUP,0.08922055668729702
Q47FLUK3,0.12683505744462628
9OEBXUVW,0.4128647905078766
BZ2S6D9M,0.10521232824076564
PCPVD45S,0.15607996817309724
7H79OQHZ,0.14807996868114373
XKQKCMZU,0.19019515024511374
DCTQQQTT,0.06565644722699021
RUTTGZ6Y,0.5112447585270923
32OH6UHD,0.08919587668066245
KWHO9P9Q,0.08917515064338179
GUO7S7FW,0.08917515064338179
OSHSY5HC,0.07717668211140512
D7XZ45MU,0.2952105826900971
63JNTGHL,0.1004181768483923
VJRCUFVK,0.42469916213420117
GMGTF8PE,0.09923911353191747
7ABEVFJI,0.20316521978711102
LH4P6TMR,0.08922055668729702
E8BTMGZD,0.13140131985717765
HKGNSHTU,0.08922055668729702
A33QWVXL,0.4171945509961234
GUU4VJSJ,0.5116695565679052
AOYYX7VU,0.7199790744634916
CQA38GVR,0.29447503524356805
9L2S45KE,0.0915920863525193
FN4M6GDP,0.42469916213420117
DJCEIUD8,0.10730349940802873
N2SPPIWO,0.09868679550911358
2ZYE8FJN,0.1053812577061968
3S7ELWKD,0.13683302670731232
UM8NORRB,0.3434175139338517
HQR9SGYS,0.7199790744634916
PYSDWUKB,0.173658768392357
ES7E7KNQ,0.08917503853176463
HYHYQVYD,0.21006085644781877
XHDQNQXR,0.3859441013403075
CUEAXDPJ,0.12692867823290038
FJVRF3EU,0.07237256228665939
UBTI44VW,0.7509576209134938
PTC3XNYJ,0.10195118789644868
BTNLBZJP,0.0891328808224835
FYC7ULM8,0.20215122768196062
ZVEWEIRR,0.08917515064338179
PK5AMADF,0.4575313836986652
DHEKCLYS,0.07237256228665939
JJEEGDG2,0.7199790744634916
7BFTPQ3U,0.2174420006864673
36V4EMX4,0.3395138746610884
Y425MV5B,0.08541228805396665
8S384C8V,0.09082130999801194
CLLTJPJU,0.4575313836986652
WKOUWNU3,0.3108380497093235
JYAZHCIC,0.5957834789763183
KNMMDDXZ,0.16361899241491368
B6NODJRP,0.0945236314187477
NHODXUKW,0.1276575626035224
4ZBW6ZTG,0.17234029092422398
IUKCNMHJ,0.2453584914908461
JUVYYEQO,0.1154205841240245
DBCXTUXX,0.07717668211140512
FJAV76N9,0.08917515064338179
EKRVY6JD,0.08942368244532635
PFHQZU8I,0.2585848050696735
WR2LECJT,0.7202338669085934
FSAR7NKD,0.2385549696864473
K6QH76TR,0.08917515064338179
6OVTWFFH,0.7199790744634916
ULAT7M3K,0.3893838048798766
5MW66RVW,0.11356280455070034
RI8GYDNN,0.20801650784647494
BJEJHZBN,0.09186851832546011
XSUDJGPT,0.08922055668729702
IFGTPTRX,0.08897487327358529
ZWHGS89W,0.09540729110250308
EAZPYYMB,0.10418156109353059
YBRRE5I8,0.14094072959712906
QASGYKV3,0.35583218358562085
QTGTPWZY,0.08890465003280912
KXBDGCFQ,0.11356280455070034
N6RLYYKX,0.2923683847359689
RCPPWJFQ,0.08748874551350018
3NR7AHUH,0.06384650308777982
TGBJYTM8,0.2037374361111342
E7HOKMKS,0.3789220242486052
YKZGG2OS,0.08847120580618428
9YNXKDHV,0.10384371667571687
UHDU3QJ6,0.09467018597349747
4NJQCS3C,0.21343802027481318
BQFQJSOS,0.3716167109037147
4TQTHV2A,0.8448806689684392
TKQND4OF,0.21463698620507266
ABGB3V6Z,0.08909123424423468
GOUZQ5LC,0.13337421824279266
B76RZPDH,0.45861137977620325
5QHU3NNE,0.20320146036696274
66QM4EWE,0.17136609500055427
4TRE7CWU,0.7199790744634916
7MW8NHX8,0.3096395719572124
3RCPEPJX,0.2952105826900971
E9FNK6VF,0.7216591810157355
UXGT6EFH,0.20320146036696274
NCWKT4WM,0.08917515064338179
GKD4G8HY,0.7186514680981027
ESUESCUZ,0.08922055668729702
2QIFRC7N,0.13696103192093295
NFYCK2Z7,0.8446775216163733
MG4XY5GP,0.08917515064338179
EKCCTS9X,0.2755069056154749
C2VS4CTF,0.062160323354692466
TU4JXXR8,0.7216591810157355
URPQVQP3,0.08922055668729702
G7BQQDVA,0.09483651585434484
WTWA8OGC,0.20139478416603426
4A2RM7AR,0.22425607669476127
BTKHHCNS,0.17386520902135671
YTUD5TZW,0.4448176735340717
T72D6VGZ,0.06536113020683891
MH3XN8TN,0.08917503853176463
4TWIP7GP,0.45572101473456605
HACRZLZY,0.08922055668729702
FCMGE8PP,0.10708622463550042
5SUY3Z8F,0.509770216877045
PXHK89FW,0.7199790744634916
AYHFN89F,0.07237256228665939
IU8E9QX2,0.14094072959712906
234VDMDQ,0.7199790744634916
R7HJNLVU,0.08922055668729702
AMB4ESHJ,0.088886660716276
OFWZMJBG,0.08917515064338179
GZBBGZFS,0.10497675706804067
UGAR3DUZ,0.7199790744634916
8KW853HW,0.415927910132303
R2NI4DHW,0.17888139097687522
SRFDYW9S,0.10708622463550042
QHNKIMMC,0.7287812866911685
QTKXH3HT,0.06222178188834773
DZSNGXRD,0.708368426861508
PYDLGWPF,0.10195118789644868
AZPN3VY6,0.13051635371736423
KW2GVEJG,0.11356280455070034
AUE8VC5Z,0.7195420829390686
MTFNZOF2,0.41265338456343426
M4AAS2Z8,0.10095166294317065
LXWF5HSJ,0.06515118765795046
XINX23SU,0.744976026860943
3MGJQMIW,0.3624058042433519
7CAMPHKO,0.5306099341223318
AKCWDP4W,0.17137621181037127
73JICHUU,0.07763101924308312
SH9GWKFK,0.8453507640733804
APPOJNCV,0.13057951728554126
LUNFDIQ5,0.21919597417149042
QZBFY6ST,0.08917515064338179
GQ5NXMRP,0.2964266311584181
QG9JEJXK,0.7216591810157355
J4MZZU7P,0.2587287621630161
A6L7VSKI,0.08922055668729702
BGFGNF3B,0.8444234893541716
HLTHBBB7,0.7199790744634916
MWZ36BWX,0.21759145656160644
WZXZ7VRA,0.08085600185023864
3NHWLEPK,0.529399249816866
C5ZXFO5Z,0.10418156109353059
667EXKNY,0.08704684685424269
GUY5J4KD,0.46101201846148726
7ALCCDSW,0.3229817342546315
UHQY3GRP,0.08840821878648522
FBGCUVMT,0.10708622463550042
J3V2TUKC,0.08917515064338179
BHVKGUFK,0.5714335916026011
MJQIPGMH,0.08917515064338179
FZALVSWJ,0.15320829164424934
4QETZHVQ,0.13709723785947858
MR8GSCUZ,0.3430760954740276
7XWHVUX5,0.4602063687805178
9HITTTMA,0.0893206710869611
DFMWBYDH,0.09529006643914785
AQRB8SWV,0.7195420829390686
7KGITWXW,0.7509576209134938
FM8INMKD,0.08864530920418716
APW7RZGU,0.09809744945677276
K5COGWYG,0.1362184292822062
KSINYTHA,0.08909123424423468
PCY62BPG,0.08917515064338179
JXWTRZRZ,0.4190600702962477
7N7OIYRC,0.07219503047683005
ASUBT8GZ,0.07766412296469927
VLEUVVFR,0.7199790744634916
QEMV6FWT,0.2155261569817858
BMWQEABZ,0.16226120035940111
5YRJJS54,0.7199790744634916
LBRKCK4H,0.08922055668729702
DPKNTZUR,0.09768737331366958
XUQWDKKK,0.1005758967893606
NRSAZZIX,0.08847120580618428
XQCBAXHK,0.13638375307985698
7N4JT9VP,0.7199790744634916
KBQT9SUC,0.7186514680981027
TZU2RUSF,0.08748874551350018
QESJPNNC,0.07636575818987404
JY9ZXPK3,0.09303284466171921
H6HJNBAU,0.0974083063625811
6K2PS9BL,0.09216031263466685
QQBFKYHW,0.21025840288995876
933SDX5F,0.7216591810157355
SF2U3STZ,0.7244860652882631
CZCTYQEE,0.21795526597065562
2AGPNBTP,0.09481885746427213
CMYC9K69,0.087497285074048
W8Z6XNGC,0.08922055668729702
VUEURTHB,0.7202338669085934
H3L7UQY9,0.13983788159178928
HSDMEE8G,0.7415765364204193
EDET9JKJ,0.08922055668729702
RBQYQ6BQ,0.062160323354692466
BXEANGAI,0.16614909398561778
VASCYFPL,0.11824838524994957
BTRPDE7Z,0.08711257758142384
C7ZGO2HT,0.08917515064338179
HKAKVTCA,0.4602063687805178
TNJXDNW8,0.08917515064338179
IVTPEQZX,0.08917515064338179
SBCTVE9Z,0.24696456971083047
HIVK7KTB,0.4448176735340717
JKGWEAUS,0.1311164848714189
AKC9UDT7,0.29556975833121657
NIXJKHTG,0.7199790744634916
BTMWUKCX,0.062160323354692466
JHSNUKZF,0.41569250077651554
WZ7QFGHZ,0.08922055668729702
FPKSBVKH,0.06586638977587866
VISKPSXN,0.2072465545727825
HHE9DPA2,0.08922055668729702
BBVZAJRV,0.087497285074048
K6H4RGHY,0.08922055668729702
4RW9TESY,0.7199790744634916
3HEOTSGG,0.11356280455070034
FDGSDGFN,0.08917503853176463
JCKYJFZY,0.35583218358562085
6NPNXPCS,0.1725643260024187
QWZVCKI2,0.16018739218535033
HTTSGARZ,0.3980003573673462
CX3PQRWY,0.10418156109353059
NRVSQQER,0.31784357177853545
AE5CHUBX,0.0945236314187477
JGGE3SEC,0.06222178188834773
FLFUXBE4,0.21186459021722545
5WGBDDKE,0.08922055668729702
4VV3TZKJ,0.07237256228665939
KSF9YUO5,0.3018982294928863
YNP7RZW3,0.07219503047683005
DK3T4DWY,0.6974054205516782
LA24PWBQ,0.10893024672093693
JDMYVPSF,0.08917515064338179
RNIWLE4T,0.41845061116386645
SGZD5MFD,0.07830042730634516
KVBLMRVZ,0.3950586857983442
MMHNVPFZ,0.08917515064338179
BXBYFDJF,0.1053812577061968
5GRUUVXK,0.4050109368020058
7ZACEZQC,0.08909123424423468
IA79Z6WV,0.35714805710346925
RGUJBLZV,0.10418156109353059
QHHE2FZX,0.11555302669132309
EWGAKIP7,0.08917515064338179
EVBEDPBR,0.10666092734564857
FFMFXHTZ,0.07747701619106118
C5KKWRTM,0.46101201846148726
D3QRWFZ8,0.45861137977620325
SBUQAO5R,0.08917515064338179
JEL3CBHH,0.09737521369306207
BDYENJZN,0.3434653148132525
97LGSQFP,0.10418156109353059
OYVFWNWT,0.12737403428580316
NEC5RJ9R,0.10483562744841188
VSHDO5G4,0.8452567107961089
BPKSWWPY,0.08917515064338179
NZ5NLBTW,0.45861137977620325
GFVX5DZH,0.394923572443142
GEKK2DAQ,0.6583954396485938
5HKPIHF2,0.07789855314213767
P2YVCBVD,0.08121692232827792
YWDZWQMY,0.10806262995077559
U3YCJRSN,0.7452123682830849
8VZEWKSU,0.4182257244540846
BIQNSMRE,0.8446775216163733
LUUBZS8X,0.8446775216163733
GETQRMRW,0.28423163136668844
DNXJGQPE,0.06463443931506192
7ALOHHQP,0.7196173686215862
G8Y3ZZFI,0.12737403428580316
J9RVYPAJ,0.08917515064338179
IRWHHAEU,0.3181413192489707
HVXETFTX,0.10893024672093693
DT6I2RKB,0.16835997616315965
X5PHPCVX,0.07728288383487543
BU5KZOSD,0.7216591810157355
JMVMTOBD,0.08893438944122932
DKWVOECC,0.08917515064338179
CJTF7LBJ,0.08900520909367167
ZGZQIRSG,0.09483651585434484
MITRGCKZ,0.720060147519307
WKWEQHW8,0.07371051934684181
O3RFRB7J,0.062160323354692466
M8PZFY4E,0.0893206710869611
NQMOGGD3,0.10657899585090491
8KTERXJ6,0.08917515064338179
LZJTXBDM,0.06227230829280795
GBSZ2OBO,0.06536113020683891
2FMEU3F4,0.7452123682830849
TABSA4WA,0.10418156109353059
MHGJZGYZ,0.4702619122160245
9EECHAGQ,0.1304203996585698
A7T64LRS,0.2033025921192156
ZUTYGVGX,0.08917515064338179
NAVBYP77,0.7415765364204193
Y8EFMQXT,0.7199790744634916
FTXVEZRJ,0.08917515064338179
UBHTLVMP,0.16835997616315965
RUMMHTXJ,0.21463698620507266
EHSAH4VU,0.08917503853176463
CYZP69GH,0.2174420006864673
UMKJ72TE,0.0893206710869611
CXTZ2BTV,0.16834234150820832
BLPKQNQR,0.31169782503520366
AZQPTWCP,0.13556760111358618
LWICTJET,0.08922055668729702
GZUUJBC5,0.10785987347961848
6EM7GDRO,0.2627609675055309
7YDTQUBT,0.14001524843940322
KSHTEKPM,0.7199790744634916
DZBMDKGZ,0.11369524711799892
CUVZQEXG,0.07830042730634516
BANAIUCM,0.08840821878648522
SPHHPKIB,0.708368426861508
I6KFHGVK,0.0893206710869611
KIPUGNAD,0.15800954901854983
D4YZGI5Y,0.6974054205516782
AR62YLAL,0.08766897625680205
MYL8JPSN,0.07717668211140512
4NGFJQGL,0.0893206710869611
F3LVH5RW,0.0974083063625811
JT9BBEVT,0.17194608590954125
BMWDINNG,0.8446775216163733
BRMBCMTE,0.48442108783594373
RJ3R6FQW,0.08917515064338179
CYCGJBRA,0.08917515064338179
CBCVU9GW,0.2842424031148542
MQC52LQN,0.07830042730634516
NJ8GYN3W,0.45861137977620325
FFFOJFUX,0.8439162406023
VPJ4ZGVE,0.09216031263466685
AVZ5YYB3,0.08922055668729702
VZLJOW3Q,0.11356280455070034
UYHFARBK,0.08917515064338179
IONTNXBA,0.5344266349329706
B2XQDQ2Y,0.13510058232697847
FGUAV3EW,0.08917515064338179
FFS9UUIX,0.08704684685424269
OUZIAGIB,0.13155736276479243
EJNENAGR,0.23597206251564132
JSFTFUFV,0.7216591810157355
DXNJYCFK,0.1897913236793719
HNRWJWZY,0.1319690020408628
GKRSPFFU,0.0891328808224835
EXGNMN5A,0.09483651585434484
6EBYPSC8,0.10418156109353059
NHF8GCMD,0.7199790744634916
2DVXCBQJ,0.10786464228310955
BRR3K7ZT,0.11356280455070034
3VZ6IBHG,0.08917515064338179
KGTF5D7F,0.07717668211140512
KNAMLSLP,0.06463443931506192
FLJEE7WC,0.28423163136668844
T49B83EL,0.08922055668729702
TY9TTEGS,0.10708622463550042
BURK8EFQ,0.08922055668729702
3DMBWVYT,0.08933909059760506
L554K3HM,0.7199790744634916
MEB5AVHJ,0.06463443931506192
ZVBWGOSX,0.08922055668729702
BZRE37MT,0.4128647905078766
WPSBIINK,0.09842981813941876
KLFCFV5W,0.3859441013403075
MLEQBD3B,0.10730349940802873
6ZTVNNAB,0.2749101517542135
JKSE8FZ8,0.10153847588428938
GLNMVX68,0.08917515064338179
HA84DT4U,0.10303481709048037
MNNNXYGL,0.12251095552087858
5QQHC6GU,0.4140489775483429
5RICCT9D,0.4001797453307411
K7YW7SZA,0.7202338669085934
MVWSGMBM,0.1294666285855761
YH46RPRF,0.7202338669085934
JIPAUAPJ,0.08922055668729702
JJQEOWZX,0.08912605863602768
5HTHVSOH,0.6926878063992195
KA6QAFDE,0.41950264941409054
EHN46WMR,0.08922055668729702
RKSDAQWW,0.0893206710869611
DWQNGU8X,0.1688364312884485
ZZFZ4HE2,0.08769278548803773
SJ3KO2NS,0.08922055668729702
76UQDHYS,0.08922055668729702
UFWNPMNV,0.08869168456894547
YHPMOLCA,0.08922055668729702
DVQTLMVB,0.08917503853176463
HX5T2JFH,0.12844211661894084
RAUBUNI7,0.12982456443954202
KAH7W8WC,0.35221250457684594
2UJIBV9R,0.7199790744634916
6ZESG3UW,0.7199790744634916
